species	phenology lower	phenology upper	mean phenology	year	latitude	longitude	mean centre latitude	grid_50km	grid_5km	tray
oak	133	133	133	2004	53.77177716	-1.075956721	1.14229639	8 9	86 92	NA
oak	122	122	122	2004	50.7565322	-4.040061568	-1.872948577	1 5	19 51	NA
oak	123	123	123	2004	51.27030528	-0.830260766	-1.359175496	3 9	30 96	NA
oak	117	117	117	2004	51.67273117	-0.789555549	-0.956749609	3 9	39 96	NA
oak	112	112	112	2004	52.57858667	1.433082157	-0.050894106	6 12	60 126	NA
oak	114	114	114	2004	52.60599436	0.436677411	-0.023486415	6 11	60 113	NA
oak	123	123	123	2004	51.59961635	-2.947071652	-1.029864429	3 6	37 66	NA
oak	121	121	121	2004	50.88796313	0.411324397	-1.74151765	2 11	22 113	NA
oak	125	125	125	2004	52.44311078	-1.885203992	-0.186369991	5 8	56 81	NA
oak	127	127	127	2004	56.29566032	-2.979109871	3.666179549	14 6	142 67	NA
oak	107	107	107	2004	52.82367802	1.479113873	0.194197243	6 12	66 126	NA
oak	117	117	117	2004	53.32368782	-2.980316904	0.694207043	7 6	76 66	NA
oak	112	112	112	2004	52.57354008	1.326400304	-0.055940698	6 12	60 125	NA
oak	111	111	111	2004	51.97379442	-4.984586224	-0.655686356	4 3	46 39	NA
oak	119	119	119	2004	55.61068382	-2.38889299	2.981203045	12 7	127 75	NA
oak	120	120	120	2004	51.62315279	-4.006472809	-1.006327983	3 5	38 52	NA
oak	110	110	110	2004	51.12349913	-0.122339052	-1.505981649	2 10	27 106	NA
oak	119	119	119	2004	51.1144865	0.743174762	-1.514994273	2 11	27 118	NA
oak	116	116	116	2004	50.8239371	-4.545658083	-1.805543671	2 4	21 44	NA
oak	122	122	122	2004	50.96527086	-0.070334807	-1.664209911	2 10	24 107	NA
oak	104	104	104	2004	51.13348398	-3.090429188	-1.495996798	2 6	27 64	NA
oak	105	105	105	2004	51.3888591	-2.369292021	-1.240621674	3 7	33 74	NA
oak	114	114	114	2004	50.77707864	-2.011294415	-1.852402138	1 7	19 79	NA
oak	114	114	114	2004	51.35596835	-2.943473461	-1.273512423	3 6	32 66	NA
oak	116	116	116	2004	54.46028098	-1.080573072	1.830800201	10 9	101 91	NA
oak	109	109	109	2004	51.95598702	-2.433599203	-0.673493759	4 7	45 74	NA
oak	122	122	122	2004	50.67532511	-3.839799476	-1.954155661	1 5	17 54	NA
oak	132	132	132	2004	51.41982995	-2.207036666	-1.20965082	3 7	33 77	NA
oak	122	122	122	2004	52.09352076	0.834975382	-0.535960017	4 11	49 118	NA
oak	131	131	131	2004	54.57782618	-2.487281008	1.948345409	10 7	104 73	NA
oak	119	119	119	2004	54.8435044	-2.985672108	2.214023625	11 6	110 67	NA
oak	118	118	118	2004	51.57665345	-4.043391112	-1.052827323	3 5	37 51	NA
oak	113	113	113	2004	54.95502898	-1.723587805	2.325548209	11 8	112 83	NA
oak	117	117	117	2004	50.74139838	-3.983104991	-1.888082394	1 5	19 52	NA
oak	114	114	114	2004	52.59114958	1.004332636	-0.038331196	6 12	60 120	NA
oak	112	112	112	2004	51.4257747	-0.307040615	-1.203706071	3 10	34 103	NA
oak	114	114	114	2004	55.15351508	-1.679849312	2.524034308	11 8	116 84	NA
oak	111	111	111	2005	51.45629597	-1.00974364	-1.173184806	3 9	34 93	NA
oak	138	138	138	2005	54.44291958	-5.493144463	1.813438801	10 3	102 34	NA
oak	107	107	107	2005	52.57711728	-0.273365013	-0.052363498	5 10	59 103	NA
oak	110	110	110	2005	53.08741777	-2.265723528	0.45793699	7 7	70 76	NA
oak	114	114	114	2005	52.31726151	-1.898732177	-0.312219262	5 8	53 81	NA
oak	112	112	112	2005	51.40026424	-1.085705086	-1.22921654	3 9	33 92	NA
oak	127	127	127	2005	54.29204981	-0.449787334	1.662569034	9 10	97 100	NA
oak	115	115	115	2005	52.87015206	-1.341839884	0.240671284	6 8	66 88	NA
oak	110	110	110	2005	50.49640221	-4.19944679	-2.133078569	1 4	13 48	NA
oak	121	121	121	2005	51.41219919	-2.596662968	-1.217281587	3 7	33 71	NA
oak	113	113	113	2005	52.3928163	-1.963218107	-0.236664473	5 8	55 80	NA
oak	104	104	104	2005	53.3742749	-2.208887483	0.74479412	7 7	77 77	NA
oak	106	106	106	2005	52.67215946	-1.75742375	0.042678682	6 8	61 83	NA
oak	110	110	110	2005	51.62226517	-0.101821159	-1.007215604	3 10	38 106	NA
oak	110	110	110	2005	51.02767512	-0.941900152	-1.601805653	2 9	25 94	NA
oak	113	113	113	2005	51.85377773	-4.664387534	-0.775703046	4 4	44 43	NA
oak	105	105	105	2005	51.06212381	0.634455951	-1.567356969	2 11	26 116	NA
oak	114	114	114	2005	51.58846833	-1.4095941	-1.041012444	3 8	37 88	NA
oak	110	110	110	2005	51.25186088	0.555000467	-1.377619895	3 11	30 115	NA
oak	110	110	110	2005	51.97324777	0.862321541	-0.656233009	4 11	46 119	NA
oak	110	110	110	2005	51.99745697	0.865323285	-0.632023804	4 11	47 119	NA
oak	118	118	118	2005	51.74505929	-0.441433324	-0.884421486	4 10	41 101	NA
oak	116	116	116	2005	54.99243762	-1.602984819	2.362956849	11 8	113 85	NA
oak	100	100	100	2005	50.91458785	-2.661398814	-1.714892926	2 7	22 70	NA
oak	119	119	119	2005	51.75804158	-0.471414013	-0.871439194	4 10	41 101	NA
oak	118	118	118	2005	50.84112166	-3.761092088	-1.78835912	2 5	21 55	NA
oak	118	118	118	2005	50.84112166	-3.761092088	-1.78835912	2 5	21 55	NA
oak	112	112	112	2005	51.95847555	1.021509695	-0.671005225	4 12	46 121	NA
oak	90	90	90	2005	51.53152027	-3.213807736	-1.097960508	3 6	36 63	NA
oak	103	103	103	2005	53.27523821	-2.544314657	0.645757437	7 7	75 72	NA
oak	105	105	105	2005	51.48061701	-2.740118365	-1.148863762	3 6	35 69	NA
oak	132	132	132	2005	54.51735954	-2.285743426	1.887878762	10 7	102 76	NA
oak	101	101	101	2005	52.12421126	-2.406017634	-0.505269518	4 7	49 74	NA
oak	139	139	139	2005	55.62099091	-2.963808318	2.991510134	12 6	127 67	NA
oak	117	117	117	2005	52.29802123	-1.278497826	-0.331459541	5 8	53 89	NA
oak	121	121	121	2005	54.88192957	-1.610305886	2.252448791	11 8	110 85	NA
oak	115	115	115	2005	51.78449772	0.13841043	-0.844983056	4 10	42 109	NA
oak	103	103	103	2005	51.74695447	-2.283850493	-0.88252631	4 7	41 76	NA
oak	127	127	127	2005	54.5401507	-1.941234454	1.910669924	10 8	103 80	NA
oak	102	102	102	2005	50.8547397	-1.413219723	-1.774741073	2 8	21 88	NA
oak	126	126	126	2005	51.3065906	-1.509332543	-1.322890173	3 8	31 86	NA
oak	94	94	94	2005	53.02281599	-3.053988366	0.393335211	6 6	69 65	NA
oak	107	107	107	2005	55.22437885	-1.635264564	2.594898073	11 8	118 84	NA
oak	117	117	117	2005	51.4514439	-2.096370037	-1.178036872	3 7	34 78	NA
oak	100	100	100	2005	52.70448175	-4.029086132	0.075000978	6 5	62 52	NA
oak	129	129	129	2005	50.73730377	-3.786955744	-1.892177008	1 5	18 54	NA
oak	115	115	115	2005	51.26512404	-0.851892136	-1.364356732	3 9	30 96	NA
oak	117	117	117	2005	52.48976709	1.362798052	-0.139713688	5 12	58 125	NA
oak	128	128	128	2005	51.53775354	-1.893257893	-1.09172723	3 8	36 81	NA
oak	101	101	101	2005	50.10561341	-5.377344663	-2.523867361	0 3	5 31	NA
oak	127	127	127	2005	52.19055848	-4.109472561	-0.438922298	5 5	51 51	NA
oak	106	106	106	2005	53.19014116	-3.04012808	0.560660382	7 6	73 66	NA
oak	95	95	95	2005	51.31240468	-0.302607404	-1.317076093	3 10	31 103	NA
oak	119	119	119	2005	50.86842854	0.568084036	-1.761052232	2 11	22 116	NA
oak	110	110	110	2005	52.60663331	1.300840935	-0.022847466	6 12	61 124	NA
oak	115	115	115	2005	51.4595059	-2.128052561	-1.16997488	3 7	34 78	NA
oak	110	110	110	2005	50.92167645	-0.099173058	-1.707804325	2 10	23 106	NA
oak	119	119	119	2005	53.06348925	-2.450613465	0.434008475	7 7	70 73	NA
oak	109	109	109	2005	52.09299809	-1.023446019	-0.536482684	4 9	48 93	NA
oak	112	112	112	2005	51.15261303	-2.707690956	-1.476867742	2 7	27 70	NA
oak	118	118	118	2005	52.61348971	1.280671722	-0.015991062	6 12	61 124	NA
oak	117	117	117	2005	53.48685792	-0.331593125	0.85737715	8 10	80 102	NA
oak	117	117	117	2005	52.6256606	-2.004388824	-0.003820174	6 7	60 79	NA
oak	117	117	117	2005	51.23725219	-1.172020137	-1.392228589	2 9	29 91	NA
oak	108	108	108	2005	50.60891138	-1.968856263	-2.020569394	1 8	15 80	NA
oak	116	116	116	2005	52.73057295	-1.748214989	0.101092175	6 8	62 83	NA
oak	117	117	117	2005	50.79113981	-1.723298111	-1.83834097	1 8	19 83	NA
oak	100	100	100	2005	51.59649952	-0.808907736	-1.032981253	3 9	37 96	NA
oak	119	119	119	2005	52.48334808	1.303381447	-0.146132697	5 12	58 124	NA
oak	126	126	126	2005	56.35569031	-4.335343769	3.726209534	14 5	144 51	NA
oak	102	102	102	2005	50.97505816	0.092463237	-1.654422611	2 10	24 109	NA
oak	105	105	105	2005	51.64115796	-0.158842678	-0.988322813	3 10	39 105	NA
oak	106	106	106	2005	54.54615715	-1.7309936	1.916676379	10 8	103 83	NA
oak	116	116	116	2005	52.63521977	-2.279226584	0.005738996	6 7	60 76	NA
oak	93	93	93	2005	51.39871598	-0.240473768	-1.230764798	3 10	33 104	NA
oak	128	128	128	2005	50.78729723	-2.585832274	-1.842183549	1 7	19 71	NA
oak	128	128	128	2005	53.0970974	-1.259231655	0.467616628	7 8	71 89	NA
oak	123	123	123	2005	53.3401844	-1.507345582	0.710703627	7 8	76 86	NA
oak	91	91	91	2005	50.91753382	-3.280271511	-1.711946959	2 6	22 62	NA
oak	102	102	102	2005	50.97194708	-1.304926965	-1.657533697	2 8	23 89	NA
oak	116	116	116	2005	52.22581618	-2.765626126	-0.403664595	5 6	51 69	NA
oak	108	108	108	2005	53.37498029	-2.551598598	0.745499517	7 7	77 72	NA
oak	112	112	112	2005	52.00629223	0.204336984	-0.623188546	4 11	47 110	NA
oak	121	121	121	2005	50.36603887	-4.148413907	-2.263441902	1 4	10 49	NA
oak	119	119	119	2005	50.92495213	-1.65705766	-1.704528644	2 8	22 84	NA
oak	120	120	120	2005	52.48541189	-2.041188777	-0.144068884	5 7	57 79	NA
oak	127	127	127	2005	51.83291271	-4.592027982	-0.79656806	4 4	43 44	NA
oak	111	111	111	2005	53.66533507	-1.453620341	1.035854299	8 8	83 87	NA
oak	112	112	112	2005	54.31043173	-2.754628103	1.680950959	9 7	98 70	NA
oak	121	121	121	2005	53.77368367	-1.370279386	1.144202891	8 8	86 88	NA
oak	106	106	106	2005	51.2231107	0.338572208	-1.406370078	2 11	29 112	NA
oak	122	122	122	2005	50.72481044	-1.838442507	-1.904670331	1 8	18 82	NA
oak	103	103	103	2005	51.63197403	-3.23816096	-0.997506748	3 6	38 62	NA
oak	118	118	118	2005	50.69131446	-3.242954971	-1.938166318	1 6	17 62	NA
oak	110	110	110	2005	50.87779493	-2.008476622	-1.751685842	2 7	21 79	NA
oak	101	101	101	2005	51.36404538	-0.948532627	-1.265435391	3 9	32 94	NA
oak	110	110	110	2005	52.36034073	-2.16588819	-0.269140045	5 7	54 77	NA
oak	107	107	107	2005	52.02755615	1.198214089	-0.601924623	4 12	48 123	NA
oak	120	120	120	2005	50.9354371	-3.112829545	-1.694043674	2 6	23 64	NA
oak	122	122	122	2005	53.96328604	-0.972651361	1.333805267	9 9	90 93	NA
oak	102	102	102	2005	50.98735272	-0.274596106	-1.642128055	2 10	24 104	NA
oak	113	113	113	2005	53.1483033	-2.357305144	0.518822529	7 7	72 75	NA
oak	124	124	124	2005	56.44516332	-3.485829468	3.815682548	14 6	145 61	NA
oak	99	99	99	2005	51.55849421	0.598124932	-1.070986565	3 11	37 116	NA
oak	118	118	118	2005	51.3028716	1.121717746	-1.326609175	3 12	32 123	NA
oak	104	104	104	2005	52.83309943	-2.228543612	0.203618652	6 7	65 76	NA
oak	109	109	109	2005	52.69614882	-2.742758033	0.066668041	6 6	62 69	NA
oak	100	100	100	2005	51.51974202	0.254275674	-1.109738758	3 11	36 111	NA
oak	90	90	90	2005	51.30621941	-2.864985394	-1.323261362	3 6	31 67	NA
oak	118	118	118	2005	52.96887542	-2.208414343	0.339394642	6 7	68 77	NA
oak	124	124	124	2005	53.4077957	-4.312174565	0.778314923	7 4	78 49	NA
oak	119	119	119	2005	52.01454683	0.33590506	-0.614933945	4 11	47 112	NA
oak	106	106	106	2005	52.33156659	-0.206625608	-0.297914186	5 10	54 104	NA
oak	109	109	109	2005	52.00719186	-0.221079317	-0.62228891	4 10	47 104	NA
oak	119	119	119	2005	51.81981588	-0.319878966	-0.809664893	4 10	42 103	NA
oak	105	105	105	2005	52.15096799	-0.471148164	-0.478512783	5 10	50 100	NA
oak	103	103	103	2005	51.78218004	-1.317194556	-0.847300733	4 8	41 89	NA
oak	112	112	112	2005	50.8630676	0.262241112	-1.766413178	2 11	21 111	NA
oak	118	118	118	2005	50.51578055	-4.074801202	-2.113700221	1 5	14 50	NA
oak	104	104	104	2005	51.31821785	-0.767338475	-1.311262928	3 9	31 97	NA
oak	119	119	119	2005	52.40491285	0.749042379	-0.224567926	5 11	56 117	NA
oak	132	132	132	2005	53.21913026	-3.207076666	0.589649486	7 6	73 63	NA
oak	115	115	115	2005	54.4993907	-1.715859879	1.869909926	10 8	102 83	NA
oak	120	120	120	2005	53.3010875	-2.366082581	0.671606723	7 7	75 75	NA
oak	124	124	124	2005	56.44155783	-2.934199605	3.812077055	14 6	145 68	NA
oak	105	105	105	2005	50.92854113	-0.134469481	-1.700939649	2 10	23 106	NA
oak	120	120	120	2005	50.71001518	-4.447404217	-1.9194656	1 4	18 45	NA
oak	105	105	105	2005	53.86783398	-0.952179554	1.238353207	8 9	88 93	NA
oak	110	110	110	2005	51.85156056	0.722437744	-0.777920213	4 11	44 117	NA
oak	115	115	115	2005	54.51694705	-1.573623015	1.887466276	10 8	102 85	NA
oak	115	115	115	2005	52.86475062	-1.912319485	0.235269845	6 8	65 81	NA
oak	140	140	140	2005	53.49412872	-3.021929012	0.864647947	8 6	80 66	NA
oak	122	122	122	2005	50.44952556	-4.057814332	-2.179955217	1 5	12 50	NA
oak	119	119	119	2005	53.18713508	-1.283122843	0.557654305	7 8	73 89	NA
oak	110	110	110	2005	51.7714723	-4.762457654	-0.858008474	4 4	42 41	NA
oak	103	103	103	2005	51.44083781	-0.060429371	-1.18864297	3 10	34 106	NA
oak	124	124	124	2005	51.16781934	-2.969664136	-1.46166143	2 6	28 66	NA
oak	120	120	120	2005	53.65649447	-1.487022995	1.027013697	8 8	83 86	NA
oak	116	116	116	2005	52.11908244	-2.319801768	-0.51039833	4 7	49 75	NA
oak	125	125	125	2005	53.81980431	-0.356373738	1.190323537	8 10	87 101	NA
oak	103	103	103	2005	51.11442349	-3.009976292	-1.515057281	2 6	27 65	NA
oak	101	101	101	2005	51.32877523	-2.314269378	-1.300705549	3 7	31 75	NA
oak	109	109	109	2005	53.41744268	-2.195557891	0.787961905	7 7	78 77	NA
oak	119	119	119	2005	53.90438397	-1.69860072	1.274903198	8 8	89 83	NA
oak	112	112	112	2005	51.76349878	-1.205902186	-0.865981993	4 9	41 90	NA
oak	112	112	112	2005	53.21518973	-0.596767927	0.585708952	7 9	73 98	NA
oak	96	96	96	2005	51.11244361	0.104378412	-1.517037165	2 10	27 109	NA
oak	111	111	111	2005	53.3428123	-2.210235462	0.713331521	7 7	76 77	NA
oak	109	109	109	2005	53.83433468	-1.721895906	1.2048539	8 8	87 83	NA
oak	110	110	110	2005	52.46024724	-1.999956115	-0.169233536	5 8	56 80	NA
oak	114	114	114	2005	50.9558029	0.602803888	-1.673677871	2 11	24 116	NA
oak	115	115	115	2005	52.76685638	-2.915885804	0.137375601	6 6	63 67	NA
oak	121	121	121	2005	53.32857255	-1.525497019	0.699091773	7 8	76 86	NA
oak	127	127	127	2005	52.83116176	0.035070861	0.201680983	6 10	65 107	NA
oak	115	115	115	2005	52.36754869	1.603290755	-0.261932089	5 12	56 129	NA
oak	127	127	127	2005	52.37488681	-0.699940554	-0.254593965	5 9	55 97	NA
oak	108	108	108	2005	52.23738582	-0.881160016	-0.392094958	5 9	52 95	NA
oak	116	116	116	2005	51.14587266	-0.887734119	-1.483608115	2 9	27 95	NA
oak	130	130	130	2005	51.13113655	-1.05244126	-1.498344221	2 9	27 93	NA
oak	121	121	121	2005	51.3644796	-2.608969774	-1.265001173	3 7	32 71	NA
oak	103	103	103	2005	51.76177148	-0.224945859	-0.8677093	4 10	41 104	NA
oak	124	124	124	2005	53.90869342	-0.485331428	1.279212641	8 9	89 99	NA
oak	116	116	116	2005	54.52136713	-1.354199922	1.891886356	10 8	102 88	NA
oak	117	117	117	2005	50.69977122	-3.829427416	-1.929709553	1 5	18 54	NA
oak	111	111	111	2005	50.68700083	-3.896885149	-1.942479943	1 5	17 53	NA
oak	117	117	117	2005	51.13845665	0.2528052	-1.491024124	2 11	28 111	NA
oak	118	118	118	2005	50.86764188	0.60357407	-1.761838897	2 11	22 116	NA
oak	120	120	120	2005	51.12949851	1.212930295	-1.499982263	2 12	28 124	NA
oak	112	112	112	2005	52.6107418	-2.355864168	-0.018738977	6 7	60 75	NA
oak	117	117	117	2005	51.09535989	-2.656835348	-1.534120885	2 7	26 70	NA
oak	121	121	121	2005	52.47965246	-2.968806155	-0.149828316	5 6	57 66	NA
oak	118	118	118	2005	52.65960268	-3.153158809	0.0301219	6 6	61 64	NA
oak	110	110	110	2005	51.03574848	-2.269496193	-1.593732298	2 7	25 76	NA
oak	128	128	128	2005	51.33974854	-1.763078772	-1.289732236	3 8	32 83	NA
oak	115	115	115	2005	53.29602675	-2.234010555	0.666545975	7 7	75 76	NA
oak	115	115	115	2005	53.41847324	-2.082715509	0.788992461	7 7	78 78	NA
oak	110	110	110	2005	52.0023757	-0.321792706	-0.627105075	4 10	47 103	NA
oak	117	117	117	2005	51.17996517	-0.055660228	-1.449515605	2 10	28 107	NA
oak	103	103	103	2005	51.23089685	-0.203912046	-1.398583927	2 10	29 105	NA
oak	120	120	120	2005	51.25951149	-0.923689143	-1.369969289	3 9	30 95	NA
oak	113	113	113	2005	50.91580324	-1.002763203	-1.713677535	2 9	22 94	NA
oak	124	124	124	2005	51.85152219	-1.070784129	-0.777958582	4 9	43 92	NA
oak	112	112	112	2005	52.64133075	1.346330773	0.011849976	6 12	62 125	NA
oak	120	120	120	2005	52.60422801	1.257820939	-0.025252764	6 12	61 124	NA
oak	125	125	125	2005	52.52056313	1.021625646	-0.108917641	5 12	59 121	NA
oak	120	120	120	2005	51.72267778	-2.709320534	-0.906803	4 7	40 70	NA
oak	117	117	117	2005	52.05054116	-1.111869631	-0.578939617	4 9	47 92	NA
oak	121	121	121	2005	54.9334728	-1.72841745	2.303992029	11 8	111 83	NA
oak	107	107	107	2005	52.66849572	-4.082140525	0.03901495	6 5	61 51	NA
oak	112	112	112	2005	52.3719153	0.924773669	-0.257565472	5 11	55 119	NA
oak	99	99	99	2005	52.17308286	1.397358099	-0.45639792	5 12	51 126	NA
oak	123	123	123	2005	51.77087573	-0.637653482	-0.858605044	4 9	41 98	NA
oak	112	112	112	2005	51.62397939	-0.770628523	-1.005501381	3 9	38 97	NA
oak	132	132	132	2005	53.84576613	-3.000076666	1.21628536	8 6	87 66	NA
oak	141	141	141	2005	54.51035199	-1.805363467	1.880871219	10 8	102 82	NA
oak	112	112	112	2005	51.35099673	-0.065661908	-1.27848405	3 10	32 106	NA
oak	119	119	119	2005	53.20612516	-2.836891174	0.576644388	7 6	73 68	NA
oak	118	118	118	2005	51.47553469	-3.318875049	-1.153946081	3 6	35 61	NA
oak	122	122	122	2005	54.48735495	-5.864560901	1.85787418	10 2	103 29	NA
oak	117	117	117	2005	50.87913432	0.221792616	-1.750346459	2 11	22 111	NA
oak	110	110	110	2005	50.85823885	0.185275091	-1.771241924	2 11	21 110	NA
oak	111	111	111	2005	52.47867915	1.43560347	-0.150801621	5 12	58 126	NA
oak	116	116	116	2005	51.52471898	-0.372567091	-1.104761795	3 10	36 102	NA
oak	111	111	111	2005	51.42962935	-0.145780074	-1.199851421	3 10	34 105	NA
oak	115	115	115	2005	53.78295559	-2.871095557	1.153474813	8 6	86 68	NA
oak	111	111	111	2005	51.14945189	1.107056578	-1.480028886	2 12	28 123	NA
oak	108	108	108	2005	51.731373	-2.997608027	-0.898107779	4 6	40 66	NA
oak	114	114	114	2005	51.31314751	-0.55942235	-1.316333268	3 10	31 100	NA
oak	110	110	110	2005	51.16411703	0.957834293	-1.46536375	2 12	28 121	NA
oak	115	115	115	2005	54.17979656	-2.928447521	1.550315784	9 6	95 67	NA
oak	114	114	114	2005	50.80778244	-1.375488499	-1.821698337	2 8	20 88	NA
oak	100	100	100	2005	51.34922606	-0.496543914	-1.280254718	3 10	32 100	NA
oak	94	94	94	2005	50.75624378	-1.32513787	-1.873236993	1 8	19 89	NA
oak	92	92	92	2005	51.18615841	1.372885349	-1.443322363	2 12	29 127	NA
oak	117	117	117	2005	52.92601911	-0.622499908	0.296538331	6 9	67 98	NA
oak	112	112	112	2005	51.9359146	1.194598302	-0.693566175	4 12	46 123	NA
oak	105	105	105	2005	51.46483729	-0.272483421	-1.164643483	3 10	35 104	NA
oak	115	115	115	2005	52.28925214	-0.851997155	-0.340228631	5 9	53 95	NA
oak	109	109	109	2005	51.43312673	-0.155421476	-1.196354045	3 10	34 105	NA
oak	108	108	108	2005	52.41807408	0.763098354	-0.211406699	5 11	56 117	NA
oak	104	104	104	2005	50.85416733	-0.394596131	-1.775313448	2 10	21 102	NA
oak	115	115	115	2005	52.20613917	-1.006334112	-0.423341604	5 9	51 93	NA
oak	110	110	110	2005	53.01083083	-1.196098167	0.381350058	6 9	69 90	NA
oak	119	119	119	2005	53.02892294	-1.029282302	0.399442168	6 9	69 93	NA
oak	116	116	116	2005	51.36599836	-2.80434457	-1.263482416	3 6	32 68	NA
oak	123	123	123	2005	52.05282947	-0.53137969	-0.576651309	4 10	48 100	NA
oak	108	108	108	2005	52.53807248	-1.280467926	-0.091408297	5 8	58 89	NA
oak	115	115	115	2005	51.03016036	0.450076806	-1.599320418	2 11	25 114	NA
oak	106	106	106	2005	54.57313442	-6.784633965	1.943653649	10 1	106 18	NA
oak	120	120	120	2005	52.0495756	-0.891689235	-0.579905178	4 9	47 95	NA
oak	104	104	104	2005	51.23512637	0.492326748	-1.394354404	3 11	30 114	NA
oak	112	112	112	2005	51.34058872	0.264139373	-1.288892053	3 11	32 111	NA
oak	130	130	130	2005	53.34293416	-2.123121901	0.71345338	7 7	76 78	NA
oak	104	104	104	2005	51.15485902	-0.006665082	-1.474621753	2 10	28 107	NA
oak	111	111	111	2005	51.21406718	-0.051360264	-1.415413593	2 10	29 107	NA
oak	116	116	116	2005	52.3524939	-1.572717324	-0.276986871	5 8	54 85	NA
oak	116	116	116	2005	52.32827832	-1.589091676	-0.301202457	5 8	54 85	NA
oak	112	112	112	2005	52.39755913	-0.803626874	-0.231921646	5 9	55 96	NA
oak	122	122	122	2005	52.6076313	1.485586858	-0.021849471	6 12	61 127	NA
oak	124	124	124	2005	53.35891104	-1.747535754	0.72943026	7 8	76 83	NA
oak	104	104	104	2005	52.30454264	-0.602267205	-0.324938139	5 9	53 99	NA
oak	113	113	113	2005	55.77261249	-3.97812545	3.14313172	13 5	131 55	NA
oak	120	120	120	2005	51.67168877	-1.859684869	-0.957792005	3 8	39 81	NA
oak	112	112	112	2005	51.30367917	-2.843420192	-1.325801607	3 6	31 68	NA
oak	106	106	106	2005	52.35576219	-1.556931091	-0.273718588	5 8	54 86	NA
oak	117	117	117	2005	50.62586555	-1.187042843	-2.003615225	1 9	16 91	NA
oak	115	115	115	2005	51.99724455	-2.002866874	-0.63223623	4 7	46 79	NA
oak	112	112	112	2005	50.59901118	-2.460564469	-2.030469595	1 7	15 73	NA
oak	121	121	121	2005	53.41217466	-2.09172968	0.782693882	7 7	78 78	NA
oak	113	113	113	2005	51.33427473	-2.957382555	-1.295206042	3 6	31 66	NA
oak	100	100	100	2005	51.16614945	-0.146353845	-1.463331327	2 10	28 105	NA
oak	100	100	100	2005	51.58045316	-2.574330817	-1.049027613	3 7	37 72	NA
oak	122	122	122	2005	52.63147008	0.974579348	0.001989301	6 12	61 120	NA
oak	122	122	122	2005	52.4656412	-1.997012281	-0.163839576	5 8	57 80	NA
oak	120	120	120	2005	52.62423908	1.467058564	-0.005241699	6 12	61 126	NA
oak	113	113	113	2005	50.86166079	-0.981183926	-1.767819983	2 9	21 94	NA
oak	114	114	114	2005	51.08976839	-2.516826843	-1.539712381	2 7	26 72	NA
oak	119	119	119	2005	51.35315467	-2.957776136	-1.276326102	3 6	32 66	NA
oak	110	110	110	2005	52.11363172	0.234458819	-0.515849058	4 11	49 110	NA
oak	110	110	110	2005	52.53422664	0.556566087	-0.095254136	5 11	59 114	NA
oak	122	122	122	2005	54.31051749	-2.740796483	1.681036717	9 7	98 70	NA
