book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band_in,band_out,original_band,species,dead,current_double_banded,color_combo_different,band_change,recap_betw_year,recap_witn_year,how_cap,stage_of_capt,ul_in,ll_in,ur_in,lr_in,gfe_in,ul_out,ll_out,ur_out,lr_out,gfe_out,picture,rel_status,ffm_s10,ffm_s9,ffm_s8,ffm_s7,ffm_s6,ffm_s5,ffm_s4,ffm_s3,ffm_s2,ffm_s1,ffm_p1,ffm_p2,ffm_p3,ffm_p4,ffm_p5,ffm_p6,ffm_p7,ffm_p8,ffm_p9,ffm_p10,tfm_1,tfm_2,tfm_3,tfm_4,tfm_5,tfm_6,bm_head,bm_neck,bm_back,bm_brst,bm_abd,culmen,total_head,tarsus,wing,toe,fat,weight,cone_wt,final_wt,field_sex,CHD_sex,DFA_score,DFA_sex,final_sex,how_sex,age,how_age,lat_corrected,long_corrected,total_blood_amt,genetic_blood_capillary_tube,genetic_blood_preservative,Hg_blood,ecotox_blood,stable_isotope_blood,malaria_blood,immune_blood,total_feathers_coll,Hg_feathers,pesa_feathers,contaminant_feathers,moss_feathers,AI_cloaca,AI_oral,AI_feces,fecal_sample,geo_serial_number,gps_tag_number,radio_transmitter,comments
4.21,2010,barr,rdugan,10-07-13,930,reph635,10reph635,brw3,in,NA,230194052,230194052,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"y,dg,r",NA,y,band/esc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43.3,22.4,134,NA,0,NA,NA,NA,m,NA,NA,NA,m,plumage,ahy,plumage,71.2668,-156.52726,40,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-547,44539-547,NA,NA,NA,NA,NA,fright molt tail
4.22,2010,barr,rdugan,10-07-13,1115,reph634,10reph634,brw3,in,NA,230194050,230194050,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,lb,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21.9,47.5,22.7,129,NA,2,83,31,52,m,NA,NA,NA,m,plumage,ahy,plumage,71.27146,-156.5282,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-541,44539-541,NA,NA,NA,NA,NA,fright molt tail
4.23,2010,barr,rdugan,10-07-13,1215,reph357,10reph357,brw3,in,NA,230194049,230194049,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,lb,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47.3,24.2,137,NA,0,81,31,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.27201,-156.5285,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-575,44539-575,NA,NA,NA,NA,NA,NA
4.24,2010,barr,rdugan,10-07-14,730,sesa523,10sesa523,brw5,out,NA,229164750,229164750,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,y,db",m,jam,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,38,20.7,93,NA,2,57,31,26,m,NA,NA,NA,m,culmen,ahy,plumage,71.25933,-156.52732,30,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44547-264,44547-264,NA,NA,NA,NA,NA,NA
4.25,2010,barr,rdugan,10-07-14,1115,reph358,10reph358,brw3,in,NA,230194037,230194037,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,lb,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,45.7,21.5,131,NA,2,83,31,52,m,NA,NA,NA,m,plumage,ahy,plumage,71.26744,-156.53493,20,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44547-261,44547-261,NA,NA,NA,NA,NA,NA
4.26,2010,barr,rdugan,10-07-14,1330,reph362,10reph362,brw3,in,NA,230194038,230194038,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,lb,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21.7,46.1,21.3,131,NA,2,76,31,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.27078,-156.52892,30,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44547-262,44547-262,NA,NA,NA,NA,NA,NA
4.27,2010,barr,rdugan,10-07-17,850,dunl361,10dunl361,brw5,in,223135486,223135486,223135486,dunl,NA,"y, geo, but birds have different alpha code",n,n,n,y,bownet,inc,"gfe,r",m,"geo,r",-,ajj,"gfe,r",m,"geo,r",-,ajj,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,74,16,58,f,NA,NA,NA,f,dfa-prior year,ahy,plumage,71.26373,-156.53105,210,NA,NA,NA,NA,210,NA,NA,"1pL,1pR(new)",NA,NA,y,NA,NA,NA,NA,NA,13764,NA,NA,"This bird is renesting here, was formerly at dunl305"
4.28,2010,barr,rdugan,10-07-17,1015,reph526,10reph526,brw3,in,NA,223135775,223135775,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,y,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,43.1,23.6,134,NA,2,65,16,49,m,NA,NA,NA,m,plumage,ahy,plumage,71.27005,-156.53698,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44547-294,44547-294,NA,NA,NA,NA,NA,NA
5.01,2010,barr,bhill,10-05-30,1644,NA,NA,NA,out,NA,228156166,228156166,sesa,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,"gfe,r",-,"lb,dg,r",m,jax,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,40.1,22.9,98,NA,2,42,15,27,f,NA,NA,NA,f,culmen,ahy,plumage,71.29726,-156.67988,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-696,44539-696,NA,NA,NA,NA,NA,"bird cold, vein hard to see so no blood"
5.02,2010,barr,adoll,10-05-30,1700,NA,NA,NA,out,NA,229164100,229164100,sesa,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,"gfe,r",-,"lb,dg,lb",m,knc,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,39.8,22.4,100,NA,4,43,15,28,f,NA,NA,NA,f,culmen,ahy,plumage,71.29726,-156.67988,NA,NA,NA,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-653,44539-653,NA,NA,NA,NA,NA,"bird cold, held for long time, so no blood attempt - bird weak after release"
5.03,2010,barr,bhill,10-06-20,1251,dunl609,10dunl609,brw6,in,NA,230143762,230143762,dunl,NA,"y, geo, but birds have different alpha code",n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",m,"geo,r",-,apv,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,61,27,128,NA,2,73,15,58,f,NA,37.95901,NA,f,dfa,ahy,plumage,71.24319,-156.55106,220,EDTA,longmire,NA,NA,140,NA,NA,"1pL,1pR,brst",NA,NA,y,NA,44539-703,44539-703,NA,NA,13945,NA,NA,NA
5.04,2010,barr,bhill,10-06-20,1343,dunl611,10dunl611,brw6,in,221113672,221113672,221113672,dunl,NA,"y, geo, but birds have different alpha code",y,y,y,n,bownet,inc,-,"gf,y",m,"r,dg,y",NA,"gfe,r",-,"geo,r",m,anu,y,band/rel,0,0,0,0,0,0,0,0,0,0,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,60.3,25,123,NA,1,73,15,58,f,f,36.98469,NA,f,chd,asy,recapture,71.23951,-156.5443,220,EDTA,longmire,NA,NA,140,NA,NA,"6pL,5pR,brst",NA,NA,y,NA,44539-750,44539-750,NA,NA,12A006,NA,NA,"old combo was: -/gf,y:m/r,dg,y"
5.05,2010,barr,abankert,10-06-20,1450,sesa308,10sesa308,brw8,in,225118954,225118954,225118954,sesa,NA,n,n,n,y,n,bownet,inc,-,"gf,y",m,"r,y,r",NA,-,"gf,y",m,"r,y,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,36.4,21.2,95,NA,2,40,15,25,m,NA,NA,NA,m,culmen,asy,recapture,71.24806,-156.57331,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-680,44539-680,NA,NA,NA,NA,NA,all bands old/discolored - changed and added new ones - band combo still same
5.06,2010,barr,ehsu,10-06-21,1110,sesa306,10sesa306,brw6,in,NA,224122813,224122813,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,lb,o",m,kpe,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,35.6,21.6,97,NA,3,42,15,27,m,NA,NA,NA,m,culmen,ahy,plumage,71.24131,-156.54756,40,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-694,44539-694,NA,NA,NA,NA,NA,NA
5.07,2010,barr,ehsu,10-06-21,1232,sesa300,10sesa300,brw6,in,225189597,225189597,225189597,sesa,NA,n,n,n,y,n,bownet,inc,-,"dg,y,lb","gf,y",m,NA,-,"dg,y,lb","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,17,36.9,22,99,NA,2,40,15,25,m,NA,NA,NA,m,culmen,asy,recapture,71.24129,-156.55188,60,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-767,44539-767,NA,NA,NA,NA,NA,NA
5.08,2010,barr,ehsu,10-06-21,1341,sesa301,10sesa301,brw6,in,NA,224122814,224122814,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,lb,r",m,knl,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,17,38.9,21.9,93,NA,2,43,16,27,m,NA,NA,NA,m,culmen,ahy,plumage,71.24127,-156.55303,40,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-664,44539-664,NA,NA,NA,NA,NA,NA
5.09,2010,barr,ehsu,10-06-21,1510,sesa610,10sesa610,brw6,in,225189604,224122815,225189604,sesa,NA,n,y,y,y,n,bownet,inc,-,"gf,y",m,"o,r,y",NA,"gfe,r",-,"r,lb,y",m,knv,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,17.6,37.5,21.7,97,NA,3,44,16,28,m,NA,NA,NA,m,culmen,asy,recapture,71.24022,-156.54579,45,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-718,44539-718,NA,NA,NA,NA,NA,"old combo: -/gf,y:m/o,r,y; old metal=225189604"
5.1,2010,barr,ehsu,10-06-22,1059,sesa200,10sesa200,brw6,in,NA,224122816,224122816,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,lb,dg",m,kpn,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,40.4,23.3,97,NA,2,43,16,27,f,NA,NA,NA,f,culmen,ahy,plumage,71.24321,-156.54028,70,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-754,44539-754,NA,NA,NA,NA,NA,NA
5.11,2010,barr,rlanctot,10-06-23,1336,dunl325,10dunl325,brw6,in,NA,223135483,223135483,dunl,NA,n,y,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",m,"geo,r",-,ajt,y,band/rel,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,64.7,27.6,127,NA,1,85,16,69,f,NA,39.73257,NA,f,dfa,ahy,plumage,71.24199,-156.54122,165,EDTA,longmire,NA,NA,140,NA,NA,"4pL,5pR,brst",NA,NA,y,NA,44539-652,44539-652,NA,NA,12A027,NA,NA,NA
5.12,2010,barr,rlanctot,10-06-23,1427,sesa008,10sesa008,brw6,in,225189613,225189613,225189613,sesa,NA,n,n,n,y,n,bownet,inc,-,"gf,y",m,"o,lb,r",NA,-,"gf,y",m,"o,lb,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,37.7,21.1,96,NA,3,49,20,29,u,NA,NA,NA,m,culmen-mate,asy,recapture,71.24194,-156.53911,20,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-678,44539-678,NA,NA,NA,NA,NA,NA
5.13,2010,barr,ehsu,10-06-24,1143,sesa318,10sesa318,brw8,in,NA,224122817,224122817,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,y,o",m,knm,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.3,38.5,22.4,101,NA,2,44,16,28,f,NA,NA,NA,u,culmen,ahy,plumage,71.24973,-156.57406,80,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-742,44539-742,NA,NA,NA,NA,NA,NA
5.14,2010,barr,ehsu,10-06-24,1358,sesa004,10sesa004,brw8,in,228156244,228156244,228156244,sesa,NA,n,n,y,y,n,bownet,inc,-,"r,lb,y","gf,y",m,NA,-,"r,lb,y","gf,y",m,NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,17.7,38.5,21.9,98,NA,3,43,16,27,m,NA,NA,NA,m,prior year,asy,recapture,71.24558,-156.57082,40,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-715,44539-715,NA,NA,NA,NA,NA,NA
5.15,2010,barr,ehsu,10-06-24,1453,sesa005,10sesa005,brw8,in,224122808,224122808,224122808,sesa,NA,n,n,n,y,n,bownet,inc,-,"r,lb,dg",m,"gf,y",NA,-,"r,lb,dg",m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,36.6,21,97,NA,3,41,16,25,m,NA,NA,NA,m,culmen,asy,recapture,71.24503,-156.57101,60,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-738,44539-738,NA,NA,NA,NA,NA,NA
5.16,2010,barr,ehsu,10-06-24,1610,sesa601,10sesa601,brw8,out,NA,224122818,224122818,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,y,r",m,kpy,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.7,38.3,21,98,NA,3,46,16,30,f,NA,NA,NA,m,culmen,ahy,plumage,71.24452,-156.57402,80,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-673,44539-673,NA,NA,NA,NA,NA,NA
5.17,2010,barr,ehsu,10-06-25,1250,sesa301,10sesa301,brw6,in,NA,224122819,224122819,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"r,y,lb",m,kpx,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,18.6,30.3,22.3,101,NA,3,44,16,28,f,NA,NA,NA,f,culmen,ahy,plumage,71.24127,-156.55303,80,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-675,44539-675,NA,NA,NA,NA,NA,NA
5.18,2010,barr,ehsu,10-06-25,1940,dunl609,10dunl609,brw6,in,162116166,223135352,162116166,dunl,NA,"y, geo, but birds have different alpha code",y,y,y,n,bownet,inc,m,"lb,o,lb","gf,y",-,NA,"gfe,r",m,"geo,r",-,aex,y,band/rel,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,58.6,26.1,128,NA,2,71,16,55,f,m,36.68491,NA,m,chd,asy,recapture,71.24319,-156.55106,220,EDTA,longmire,NA,NA,140,NA,NA,brst,NA,NA,y,NA,44539-768,44539-768,NA,NA,13567,NA,NA,"old band combos were: -/gf,o:m/o,r  AND m/lb,o,lb:gf,y/-; old band # 162116166"
5.19,2010,barr,ehsu,10-06-25,2140,dunl332,10dunl332,brw6,in,223135064,223135064,223135064,dunl,NA,"y, geo, but birds have different alpha code",y,y,y,n,bownet,inc,"gf,y",m,"o,r",y,NA,"gfe,r",m,"geo,r",-,atk,y,band/rel,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,59.5,26.3,121,NA,2,73,16,57,m,m,36.05376,NA,m,chd-mate,asy,recapture,71.24192,-156.55309,220,EDTA,longmire,NA,NA,140,NA,NA,"6pL,6pR,brst",NA,NA,y,NA,44539-731,44539-731,NA,NA,13570,NA,NA,"old combo: gf,y/m:o,r/y"
5.2,2010,barr,bhill,10-06-26,2319,sesa600,10sesa600,brw8,in,NA,228156174,228156174,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"y,r,y",m,jcm,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,19.1,40.7,21.7,97,NA,3,NA,NA,NA,f,NA,NA,NA,f,culmen,ahy,plumage,71.24976,-156.57949,60,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-507,44539-507,NA,NA,NA,NA,NA,NA
5.21,2010,barr,bhill,10-06-26,2335,reph316,10reph316,brw8,in,223135490,223135490,223135037,reph,NA,n,y,y,n,y,bownet,inc,"gf,y",m,-,"dg,y,o",NA,"gf,r",-,m,"o,dg,o",NA,y,band/rel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,NA,NA,NA,m,plumage,NA,NA,71.25,-156.57635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"old combo: gf,y/m:-/dg,y,o; recap to change band - 2009 double-banded bird"
5.22,2010,barr,bhill,10-06-27,4,sesa318,10sesa318,brw8,in,224122779,224122779,224122779,sesa,NA,n,n,n,y,n,bownet,inc,"dg,r,dg",-,m,"gf,y",NA,"dg,r,dg",-,m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,16.9,38.5,20.4,100,NA,4,31,1,30,m,NA,NA,NA,u,culmen,asy,recapture,71.24973,-156.57406,80,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-488,44539-488,NA,NA,NA,NA,NA,NA
5.23,2010,barr,bhill,10-06-27,45,sesa308,10sesa308,brw8,in,225189037,225189037,225189037,sesa,NA,n,n,n,y,n,bownet,inc,-,"r,o,dg",m,"gf,y",NA,-,"r,o,dg",m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,17.8,39.3,22.6,98,NA,3,28,1,27,f,NA,NA,NA,f,culmen,asy,recapture,71.24806,-156.57331,70,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-466,44539-466,NA,NA,NA,NA,NA,NA
5.24,2010,barr,bhill,10-06-27,129,dunl001,10dunl001,brw8,out,NA,223135492,223135492,dunl,NA,"y, geo, but birds have different alpha code",n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",m,"geo,r",-,ahl,y,band/rel,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,61.3,26,128,NA,2,63,1,62,f,NA,37.87623,NA,f,dfa,ahy,plumage,71.24809,-156.56587,250,EDTA,longmire,NA,NA,200,NA,NA,"6pL,5pR,brst",NA,NA,y,NA,44539-592,44539-592,NA,NA,13585,NA,NA,NA
5.25,2010,barr,bhill,10-06-27,1504,amgp516,10amgp516,brw8,out,NA,157374925,157374925,amgp,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",m,"geo,r","dg,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,22.3,57.4,42.6,187,NA,0,155,13,142,m,NA,NA,NA,m,plumage,ahy,plumage,71.25116,-156.58128,80,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-574,44539-574,NA,NA,21191,NA,NA,NA
5.26,2010,barr,bhill,10-06-27,1715,sesa209,10sesa209,brw6,in,NA,228156175,228156175,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"y,r,dg",m,jcx,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,17.4,38.7,23.3,99,NA,3,37,13,24,m,NA,NA,NA,m,culmen,ahy,plumage,71.24291,-156.54164,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-700,44539-700,NA,NA,NA,NA,NA,NA
5.27,2010,barr,bhill,10-06-27,1746,sesa200,10sesa200,brw6,in,NA,228156176,228156176,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"y,lb,o",m,jah,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,18,39.7,22.2,100,NA,4,39,13,26,m,NA,NA,NA,m,overall size,ahy,plumage,71.24321,-156.54028,30,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-551,44539-551,NA,NA,NA,NA,NA,NA
5.28,2010,barr,bhill,10-06-27,1829,reph208,10reph208,brw6,in,NA,223135493,223135493,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gf,r",-,m,"o,dg,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,46.5,20.7,135,NA,0,59,13,46,m,NA,NA,NA,m,plumage,ahy,plumage,71.24171,-156.5397,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-756,44539-756,NA,NA,NA,NA,NA,NA
5.29,2010,barr,adoll,10-06-29,1148,sesa008,10sesa008,brw6,in,NA,229164090,229164090,sesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"lb,y,r",m,caj,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,19.9,39.8,22.4,99,NA,2,43,15,28,f,NA,NA,NA,f,culmen,ahy,plumage,71.24194,-156.53911,40,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-498,44539-498,NA,NA,NA,NA,NA,NA
5.3,2010,barr,adoll,10-06-29,1243,dunl410,10dunl410,brw6,out,NA,221113947,221113947,dunl,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,m,"r,o,lb",aey,y,band/rel,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,61.9,26.8,128,NA,2,73,16,57,f,NA,38.13668,NA,f,dfa,ahy,plumage,71.24111,-156.53777,210,EDTA,longmire,NA,NA,140,NA,NA,"6pL,6pR,brst",NA,NA,NA,NA,44539-497,44539-497,NA,NA,NA,NA,NA,NA
5.31,2010,barr,adoll,10-06-29,1315,pesa619,10pesa619,brw6,out,NA,221113948,221113948,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"dg,lb,o",m,ckh,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,51.6,26.9,128,NA,3,78,16,62,f,NA,NA,NA,f,plumage,ahy,plumage,71.24031,-156.53859,70,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-481,44539-481,NA,NA,NA,NA,NA,NA
5.32,2010,barr,bhill,10-06-30,1303,sesa610,10sesa610,brw6,in,225189577,225189577,225189577,sesa,NA,n,n,n,y,n,bownet,inc,-,"o,lb,r",m,"gf,y",NA,-,"o,lb,r",m,"gf,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,17.7,39.3,22.6,99,NA,3,42,13,29,f,NA,NA,NA,f,culmen,asy,recapture,71.24022,-156.54579,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-452,44539-452,NA,NA,NA,NA,NA,NA
5.33,2010,barr,bhill,10-06-30,1330,pesa333,10pesa333,brw6,in,NA,223135494,223135494,pesa,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,"gfe,r",-,"o,r,y",m,chh,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,53.8,27.9,132,NA,0,72,13,59,f,NA,NA,NA,f,plumage,ahy,plumage,71.2413,-156.54731,50,EDTA,longmire,NA,NA,y,NA,NA,"10sL,10sR",NA,NA,NA,NA,44539-465,44539-465,NA,NA,NA,NA,NA,NA
