book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band,species,chick_egg_number,recap_witn_year,stage_of_capt,ul,ll,ur,lr,gfe,rel_status,dead,culmen,tarsus,wing,weight,cone_wt,final_wt,est_age,lat,long,blood,genetic_blood_capillary_tube,genetic_blood_preservative,stable_isotope,buccal,color,gut,radio_transmitter,comments
NA,2017,barr,lmakielski,17-07-13,1959,pesa384,17pesa384,brw8,in,270136182,pesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,7.7,0,7.7,local,71.24802,-156.57157,NA,NA,NA,NA,NA,NA,NA,NA,"no pin feathers, not very mobile"
NA,2017,barr,lmakielski,17-07-13,2002,pesa384,17pesa384,brw8,in,270136183,pesa,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,7.6,0,7.6,local,71.24802,-156.57157,NA,NA,NA,NA,NA,NA,NA,NA,"no pin feathers, not very mobile"
NA,2017,barr,lmakielski,17-07-13,2004,pesa384,17pesa384,brw8,in,270136184,pesa,chick3,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,8.1,0,8.1,local,71.24802,-156.57157,NA,NA,NA,NA,NA,NA,NA,NA,"no pin feathers, not very mobile"
NA,2017,barr,lmakielski,17-07-13,2006,pesa384,17pesa384,brw8,in,270136185,pesa,chick4,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,7.9,0,7.9,local,71.24802,-156.57157,NA,NA,NA,NA,NA,NA,NA,NA,"egg tooth, no pin feathers, not very mobile"
NA,2017,barr,smunters,17-07-15,1640,pesa385,17pesa385,brw8,in,270135581,pesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,18.2,0,18.2,local,71.24722,-156.58008,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-15,1640,pesa385,17pesa385,brw8,in,270135583,pesa,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,19,0,19,local,71.24722,-156.58008,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,NA,17-07-13,944,reph101,17reph101,brw5,in,NA,reph,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.2597,-156.51942,brain,NA,tissue,NA,NA,NA,NA,NA,abandoned
NA,2017,barr,NA,17-07-13,944,reph101,17reph101,brw5,in,NA,reph,egg2,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.2597,-156.51942,brain,NA,tissue,NA,NA,NA,NA,NA,abandoned
NA,2017,barr,NA,17-07-13,944,reph101,17reph101,brw5,in,NA,reph,egg3,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.2597,-156.51942,brain,NA,tissue,NA,NA,NA,NA,NA,abandoned
NA,2017,barr,NA,17-07-13,944,reph101,17reph101,brw5,in,NA,reph,egg4,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.2597,-156.51942,brain,NA,tissue,NA,NA,NA,NA,NA,abandoned
NA,2017,barr,wegelhoff,17-07-14,1259,reph123,17reph123,brw0,in,270136032,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.28308,-156.57294,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,wegelhoff,17-07-14,1259,reph123,17reph123,brw0,in,270136033,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.28308,-156.57294,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1100,reph165,17reph165,brw5,in,270136026,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.8,0,4.8,0,71.25954,-156.51607,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1100,reph165,17reph165,brw5,in,270136028,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.8,0,4.8,0,71.25954,-156.51607,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1100,reph165,17reph165,brw5,in,270136029,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.4,0,4.4,0,71.25954,-156.51607,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,NA,17-07-11,1100,reph165,17reph165,brw5,in,NA,reph,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.25954,-156.51607,brain,NA,tissue,NA,NA,NA,NA,NA,failed to hatch
NA,2017,barr,smunters,17-07-17,1245,reph180,17reph180,brw5,in,270135584,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,0,71.26389,-156.52021,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-17,1245,reph180,17reph180,brw5,in,270135585,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.9,0,5.9,0,71.26389,-156.52021,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-17,1245,reph180,17reph180,brw5,in,270135586,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6.1,0,6.1,0,71.26389,-156.52021,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-17,1245,reph180,17reph180,brw5,in,270135587,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.8,0,5.8,0,71.26389,-156.52021,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1045,reph282,17reph282,brw5,in,270136186,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.26022,-156.51208,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1045,reph282,17reph282,brw5,in,270136187,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.26022,-156.51208,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-18,1155,reph282,17reph282,brw5,in,270136187,reph,chick2,y,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,9.5,0,9.5,3,71.26022,-156.51208,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1045,reph282,17reph282,brw5,in,270136188,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.26022,-156.51208,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1045,reph282,17reph282,brw5,in,270136189,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5,0,5,0,71.26022,-156.51208,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1115,reph284,17reph284,brw5,in,270136178,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6,0,6,0,71.26059,-156.51405,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-12,1125,reph284,17reph284,brw5,in,270136178,reph,chick1,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6.2,0,6.2,1,71.26059,-156.51405,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1118,reph284,17reph284,brw5,in,270136179,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,0,71.26059,-156.51405,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-12,1125,reph284,17reph284,brw5,in,270136179,reph,chick2,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,1,71.26059,-156.51405,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-11,1120,reph284,17reph284,brw5,in,270136180,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.9,0,5.9,0,71.26059,-156.51405,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-12,1125,reph284,17reph284,brw5,in,270136180,reph,chick3,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,1,71.26059,-156.51405,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-12,1125,reph284,17reph284,brw5,in,270136181,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,1,71.26059,-156.51405,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1645,reph288,17reph288,brw5,in,270136046,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.26118,-156.52353,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1645,reph288,17reph288,brw5,in,270136048,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.1,0,5.1,0,71.26118,-156.52353,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1645,reph288,17reph288,brw5,in,270136049,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,0,71.26118,-156.52353,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,955,reph289,17reph289,brw5,in,230144769,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5,0,5,1,71.25985,-156.52317,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,955,reph289,17reph289,brw5,in,230144770,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,1,71.25985,-156.52317,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1410,reph289,17reph289,brw5,in,270136055,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.1,0,5.1,0,71.25985,-156.52317,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,955,reph289,17reph289,brw5,in,270136055,reph,chick2,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5,0,5,1,71.25985,-156.52317,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-15,1410,reph289,17reph289,brw5,in,270136058,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.8,0,4.8,0,71.25985,-156.52317,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,955,reph289,17reph289,brw5,in,270136058,reph,chick1,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,1,71.25985,-156.52317,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1225,reph351,17reph351,brw5,in,230144767,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.8,0,5.8,1,71.26172,-156.52417,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1140,reph351,17reph351,brw5,in,270136027,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.26172,-156.52417,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1225,reph351,17reph351,brw5,in,270136027,reph,chick1,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6,0,6,1,71.26172,-156.52417,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1140,reph351,17reph351,brw5,in,270136030,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.8,0,5.8,0,71.26172,-156.52417,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1225,reph351,17reph351,brw5,in,270136030,reph,chick2,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6,0,6,1,71.26172,-156.52417,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1140,reph351,17reph351,brw5,in,270136031,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6,0,6,0,71.26172,-156.52417,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-11,1225,reph351,17reph351,brw5,in,270136031,reph,chick3,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,6.2,0,6.2,1,71.26172,-156.52417,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1000,reph363,17reph363,brw3,in,270136024,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,1,71.27192,-156.52794,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1000,reph363,17reph363,brw3,in,270136025,reph,chick4,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,1,71.27192,-156.52794,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,jcosgrove,17-07-09,1520,reph363,17reph363,brw3,in,270136579,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,71.27192,-156.52794,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1000,reph363,17reph363,brw3,in,270136579,reph,chick2,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.3,0,5.3,1,71.27192,-156.52794,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,jcosgrove,17-07-09,1520,reph363,17reph363,brw3,in,270136580,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,NA,NA,NA,0,71.27192,-156.52794,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,shoepfner,17-07-10,1000,reph363,17reph363,brw3,in,270136580,reph,chick1,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.5,0,5.5,1,71.27192,-156.52794,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1340,reph364,17reph364,brw3,in,230144771,reph,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,7.5,0,7.5,2,71.27042,-156.52762,5,plain,queens,NA,NA,NA,NA,NA,brood found with banded adult two days after hatch
NA,2017,barr,lmakielski,17-07-16,1340,reph364,17reph364,brw3,in,230144772,reph,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,8.9,0,8.9,2,71.27042,-156.52762,5,plain,queens,NA,NA,NA,NA,NA,brood found with banded adult two days after hatch
NA,2017,barr,lmakielski,17-07-16,1340,reph364,17reph364,brw3,in,233133096,reph,chick3,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,9.1,0,9.1,2,71.27042,-156.52762,5,plain,queens,NA,NA,NA,NA,NA,brood found with banded adult two days after hatch
NA,2017,barr,lmakielski,17-07-16,1500,reph373,17reph373,brw3,in,233133097,reph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.26825,-156.52957,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1500,reph373,17reph373,brw3,in,233133098,reph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.7,0,5.7,0,71.26825,-156.52957,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1500,reph373,17reph373,brw3,in,270136047,reph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.6,0,5.6,0,71.26825,-156.52957,5,plain,queens,NA,NA,NA,NA,NA,NA
NA,2017,barr,NA,17-07-14,1200,reph376,17reph376,brw3,in,NA,reph,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.2717,-156.52922,brain,NA,tissue,NA,NA,NA,NA,NA,abandoned
NA,2017,barr,shoepfner,17-07-09,1115,rnph083,17rnph083,brw5,in,229164555,rnph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,3.2,0,3.2,0,71.26087,-156.52197,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-17,1200,rnph352,17rnph352,brw1,in,229164333,rnph,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,0,71.29657,-156.63857,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-17,1200,rnph352,17rnph352,brw1,in,229164334,rnph,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,0,71.29657,-156.63857,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-17,1200,rnph352,17rnph352,brw1,in,229164335,rnph,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.4,0,4.4,0,71.29657,-156.63857,NA,NA,NA,NA,NA,NA,NA,NA,found dead 3.7 miles E from Browerville on 7-21-2018
NA,2017,barr,smunters,17-07-15,1750,rnph386,17rnph386,brw8,in,229164306,rnph,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5.5,0,5.5,local,71.24716,-156.56983,NA,NA,NA,NA,NA,NA,NA,NA,no pin feathers
NA,2017,barr,smunters,17-07-15,1750,rnph386,17rnph386,brw8,in,229164307,rnph,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5.6,0,5.6,local,71.24716,-156.56983,NA,NA,NA,NA,NA,NA,NA,NA,no pin feathers
NA,2017,barr,smunters,17-07-15,1750,rnph386,17rnph386,brw8,in,229164308,rnph,chick3,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5.2,0,5.2,local,71.24716,-156.56983,NA,NA,NA,NA,NA,NA,NA,NA,no pin feathers
NA,2017,barr,smunters,17-07-15,1750,rnph386,17rnph386,brw8,in,229164309,rnph,chick4,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5.4,0,5.4,local,71.24716,-156.56983,NA,NA,NA,NA,NA,NA,NA,NA,no pin feathers
NA,2017,barr,blagasse,17-07-06,950,sesa106,17sesa106,brw0,out,244137829,sesa,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4,0,4,0,71.27731,-156.60483,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-06,950,sesa106,17sesa106,brw0,out,244137836,sesa,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,3.6,0,3.6,0,71.27731,-156.60483,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,blagasse,17-07-06,950,sesa106,17sesa106,brw0,out,244137837,sesa,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4,0,4,0,71.27731,-156.60483,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-12,1400,sesa206,17sesa206,brw3,in,229164304,sesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,19,0,19,local,71.27023,-156.53023,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-12,1400,sesa206,17sesa206,brw3,in,229164305,sesa,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,16,0,16,local,71.27023,-156.53023,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,jcosgrove,17-07-11,1200,sesa381,17sesa381,brw8,in,229164526,sesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,15,0,15,local,71.24929,-156.58317,NA,NA,NA,NA,NA,NA,NA,NA,"sheathed primaries, downy"
NA,2017,barr,jcosgrove,17-07-11,1400,sesa382,17sesa382,brw8,in,229164528,sesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,15.1,0,15.1,local,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,primaries 8mm out of pin
NA,2017,barr,lmakielski,17-07-13,1740,sesa383,17sesa383,brw8,in,229164326,sesa,chick1,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,6.1,0,6.1,local,71.24973,-156.5748,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-13,1743,sesa383,17sesa383,brw8,in,229164327,sesa,chick2,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5.4,0,5.4,local,71.24973,-156.5748,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-13,1745,sesa383,17sesa383,brw8,in,229164328,sesa,chick3,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,5,0,5,local,71.24973,-156.5748,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-13,1747,sesa383,17sesa383,brw8,in,229164329,sesa,chick4,n,brood,-,m,-,r,NA,band/rel,NA,NA,NA,NA,4.3,0,4.3,local,71.24973,-156.5748,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1040,wesa178,17wesa178,brw5,in,229164330,wesa,chick2,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.5,0,4.5,0,71.2627,-156.52273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-17,1210,wesa178,17wesa178,brw5,in,229164330,wesa,chick2,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.8,0,4.8,1,71.2627,-156.52273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1040,wesa178,17wesa178,brw5,in,229164331,wesa,chick3,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.2627,-156.52273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,lmakielski,17-07-16,1040,wesa178,17wesa178,brw5,in,229164556,wesa,chick1,n,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.2627,-156.52273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2017,barr,smunters,17-07-17,1210,wesa178,17wesa178,brw5,in,229164556,wesa,chick1,y,nest,-,m,-,r,NA,band/rel,n,NA,NA,NA,5,0,5,1,71.2627,-156.52273,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,jcosgrove,18-07-08,1615,amgp001,18amgp001,brw8,in,171310778,amgp,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,18.6,0,18.6,0,71.24828,-156.5771,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1156,dunl002,18dunl002,brw0,out,163166240,dunl,chick1,n,nest,m,-,-,"y,gf",NA,band/rel,n,NA,NA,NA,7.4,0,7.4,0,71.27431,-156.63181,filter,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1156,dunl002,18dunl002,brw0,out,163166241,dunl,chick2,n,nest,m,-,-,"y,gf",NA,band/rel,n,NA,NA,NA,6.7,0,6.7,0,71.27431,-156.63181,filter,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1156,dunl002,18dunl002,brw0,out,163166242,dunl,chick3,n,nest,m,-,-,"y,gf",NA,band/rel,n,NA,NA,NA,8.5,0,8.5,0,71.27431,-156.63181,filter,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-03,1408,dunl002,18dunl002,brw0,out,NA,dunl,egg1,n,nest,NA,NA,NA,NA,NA,collected,NA,NA,NA,NA,NA,NA,NA,NA,71.27431,-156.63181,tissue,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,wegelhoff,18-07-09,1107,sesa003,18sesa003,brw0,out,229164163,sesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,2.4,0,2.4,1,71.2776,-156.60968,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1228,sesa006,18sesa006,brw0,out,229164370,sesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,3.5,0,3.5,0,71.27273,-156.63104,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1228,sesa006,18sesa006,brw0,out,229164369,sesa,chick2,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.1,0,4.1,0,71.27273,-156.63104,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,tgetti,18-07-09,1900,pesa011,18pesa011,kaleak,out,270136075,pesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,7.9,0,7.9,0,71.3,-156.70291,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-06,1648,sesa015,18sesa015,brw0,out,229164373,sesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,5.2,0,5.2,0,71.2752,-156.6356,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1110,sesa015,18sesa015,brw0,out,229164372,sesa,chick2,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.6,0,4.6,1,71.2752,-156.6356,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-07,1110,sesa015,18sesa015,brw0,out,229164371,sesa,chick3,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,1,71.2752,-156.6356,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-11,1320,sesa016,18sesa016,brw0,out,229164355,sesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.5,0,4.5,0,71.2755,-156.63779,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,wegelhoff,18-07-14,1520,sesa021,18sesa021,brw0,in,229164363,sesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.9,0,4.9,0,71.28269,-156.5721,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,wegelhoff,18-07-14,1520,sesa021,18sesa021,brw0,in,229164362,sesa,chick2,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.7,0,4.7,0,71.28269,-156.5721,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,blagasse,18-07-15,1044,sesa021,18sesa021,brw0,in,229164361,sesa,chick3,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,4.8,0,4.8,1,71.28269,-156.5721,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,wegelhoff,18-07-04,950,pesa026,18pesa026,nunavak,out,270136550,pesa,chick1,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,7.6,0,7.6,0,71.27398,-156.81711,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2018,barr,wegelhoff,18-07-04,954,pesa026,18pesa026,nunavak,out,270136548,pesa,chick2,n,nest,m,-,-,y,NA,band/rel,n,NA,NA,NA,8.3,0,8.3,0,71.27398,-156.81711,NA,NA,NA,NA,NA,NA,NA,NA,NA
